date,pitcher_id,pitcher_handedness,velocity,player_height,arm_slot,back_hip_flexion_at_foot_plant,back_hip_flexion_at_mer,back_hip_flexion_at_ball_release,back_knee_flexion_at_foot_plant,back_knee_flexion_at_mer,back_knee_flexion_at_ball_release,back_leg_external_rotation_velo_max,center_of_mass_velo_max,glove_elbow_flexion_at_foot_plant,glove_elbow_flexion_at_mer,glove_elbow_flexion_at_ball_release,glove_shoulder_abduction_at_foot_plant,glove_shoulder_abduction_at_mer,glove_shoulder_abduction_at_ball_release,glove_shoulder_horizontal_abduction_at_foot_plant,glove_shoulder_horizontal_abduction_at_mer,glove_shoulder_horizontal_abduction_at_ball_release,glove_shoulder_external_rotation_at_foot_plant,glove_shoulder_external_rotation_at_mer,glove_shoulder_external_rotation_at_ball_release,hip_shoulder_separation_at_foot_plant,hip_shoulder_separation_at_ball_release,hip_shoulder_separation_max,lead_hip_flexion_at_foot_plant,lead_hip_flexion_at_mer,lead_hip_flexion_at_ball_release,lead_knee_extension_velo_max,lead_knee_flexion_at_foot_plant,lead_knee_flexion_at_mer,lead_knee_flexion_at_ball_release,lead_leg_internal_rotation_velo_max,pelvis_rotation_at_foot_plant,pelvis_rotation_at_mer,pelvis_rotation_at_ball_release,pelvis_rotation_velo_max,stride_angle,stride_length,throw_elbow_extension_velo_max,throw_elbow_flexion_at_foot_plant,throw_elbow_flexion_at_mer,throw_elbow_flexion_at_ball_release,throw_shoulder_abduction_at_foot_plant,throw_shoulder_abduction_at_mer,throw_shoulder_abduction_at_ball_release,throw_shoulder_horizontal_abduction_at_foot_plant,throw_shoulder_horizontal_abduction_at_mer,throw_shoulder_horizontal_abduction_at_ball_release,throw_shoulder_external_rotation_at_foot_plant,throw_shoulder_external_rotation_at_ball_release,throw_shoulder_external_rotation_max,throw_shoulder_internal_rotation_velo_max,torso_forward_bend_at_foot_plant,torso_forward_bend_at_mer,torso_forward_bend_at_ball_release,torso_rotation_at_foot_plant,torso_rotation_at_mer,torso_rotation_at_ball_release,torso_rotation_velo_max,torso_sidebend_at_foot_plant,torso_sidebend_at_mer,torso_sidebend_at_ball_release
6/7/24,128,r,91.303481,6.1,8.24,-12.214,5.43,16.022,33.719,56.817,63.398,566.229,11.16699982,60.743,79.417,82.002,47.14199829,38.86500168,49.06200027,62.05400085,-25.43899918,-46.88199997,-68.43499756,-6.039999962,-0.103,25.469,-39.916,30.462,71.29,83.369,84.843,294.574,38.891,24.382,17.76,28.555,37.695,68.861,73.046,750.908,0.107,5.961,2218.69,104.046,82.868,37.952,83.066,84.948,76.366,20.629,5.214,8.816,85.237,152.368,200.663,4877.387,6.196,34.846,40.079,12.732,98.75,121.44,1214.183,9.933,7.64,3.381
8/13/25,141,r,90.372257,5.93,43.49711709,-16.44851709,-0.988555603,9.228316466,49.29528605,68.33812546,74.6036161,542.0163972,11.284,63.48075226,81.58938732,87.38133048,50.086,44.458,38.779,12.846,-18.918,-26.396,-8.583,20.79,33.036,14.04195243,-4.46154304,24.21563138,70.60234759,89.12990494,94.30398619,153.3185224,56.30989438,61.08939047,60.90026762,-171.8187651,46.14152555,69.4415388,75.22355179,612.6388458,2.705648021,5.51048402,2128.065034,112.823908,61.28594381,20.8337823,85.32132351,100.4156721,108.3201856,1.723055979,-16.11176168,-23.94927065,121.3902925,147.8863156,177.9605081,4266.507101,-5.193972968,16.77445644,27.55623548,31.37099508,76.42437426,90.6804973,915.3807845,14.58556444,35.32388158,34.43977962
6/7/24,123,r,91.201145,5.95,33.761,-4.642,-6.077,-1.441,50.457,49.463,51.384,709.612,9.055999756,90.086,91.323,91.22,62.02899933,40.56100082,45.0359993,27.95000076,-34.45199966,-44.95800018,-34.36000061,11.81200027,15.40999985,42.706,-8.995,43.233,71.005,88.124,88.233,464.235,53.644,46.299,41.562,-170.257,37.409,70.835,73.669,856.669,-0.33,4.972,2210.183,114.559,63.294,34.984,84.5,90.251,93.498,19.346,-20.011,-20.724,74.018,175.539,186.007,4309.681,0.546,25.847,33.626,-5.356,85.406,97.239,1018.891,-3.111,31.868,33.261
7/3/25,226,l,92.47426175,6.01,52.69557238,-23.62659813,-12.50904438,-1.749491085,29.48978507,42.04361844,47.2391008,820.0275447,11.103,92.68627483,94.82458778,91.09082966,62.794,35.582,32.073,66.444,-14.089,-37.861,-69.544,8.384,31.102,27.37437778,0.589667443,29.23166134,53.52552232,93.06651199,95.58397659,312.0039847,52.267978,62.77060353,58.78128728,-300.152067,29.66877141,76.257546,80.59725689,525.520278,0.507275369,5.906887643,2088.836867,111.3090832,64.52741126,28.05505346,79.36822932,101.9277431,104.2614261,40.4623209,-4.100729209,-10.10813308,82.66888721,179.9575757,202.8564813,5548.387331,-7.022779794,26.27349053,39.45980218,2.247835019,86.83447627,104.1587896,1083.481813,-4.445373484,43.41718086,42.66714435
7/20/24,182,r,91.700484,6.04,31.287,-0.945,-10.615,-9.096,43.939,34.646,34.985,759.898,8.923000336,82.466,102.002,101.861,72.27200317,30.77400017,30.6439991,38.04999924,-35.54700089,-38.94200134,-25.18799973,22.08200073,23.31900024,42.407,-18.589,42.529,56.131,83.354,83.752,295.169,56.176,50.739,49.403,-289.233,27.518,76.573,77.414,709.13,-4.417,4.906,1805.041,64.546,54.698,45.783,88.067,99.659,100.217,29.816,-13.435,-15.731,36.827,185.794,186.736,3382.499,0.243,30.953,32.903,-16.211,103.102,106.428,938.915,-9.294,22.347,21.829
6/7/24,128,r,89.67929,6.09,3.367,3.786,5.939,12.878,32.241,55.515,59.638,774.931,10.76500034,63.215,78.126,80.486,55.32300186,46.18600082,51.50899887,54.97900009,-27.31100082,-39.84000015,-62.44100189,-11.44999981,-5.941999912,16.017,-37.623,22.958,60.66,86.385,87.837,308.827,48.497,39.512,34.87,-132.39,18.651,64.908,68.608,734.071,0.381,5.668,1981.048,96.104,78.786,48.293,82.554,81.633,76.305,26.761,2.554,2.662,61.125,176.372,196.777,3237.169,6.102,33.953,37.16,3.579,95.461,111.854,1170.258,9.856,5.196,2.536
6/7/24,128,r,90.881319,6.11,11.545,-17.132,8.08,15.868,33.979,56.435,59.608,538.856,11.13599968,60.154,77.798,78.512,52.36700058,46.20399857,51.82799911,57.75699997,-34.75500107,-48.0379982,-66.1760025,-0.874000013,4.611000061,31.211,-34.064,32.013,69.864,90.09,92.39,304.619,49.041,44.922,41.145,-209.413,39.717,71.685,74.927,878.564,1.546,5.82,1789.651,98.966,62.8,34.584,83.584,82.85,82.469,28.593,6.524,4.453,66.682,190.942,199.324,4518.8,1.837,37.626,41.599,8.971,104.448,118.824,1176.683,10.749,10.06,7.346
6/7/24,128,r,92.12646,6.05,12.353,-17.902,8.711,17.999,38.767,63.594,68.574,553.58,11.06099987,61.91,76.921,78.382,46.0320015,47.35400009,53.52799988,45.56499863,-27.3220005,-43.90100098,-57.53300095,-5.018000126,1.66900003,15.012,-29.71,17.452,66.73,84.395,88.359,177.447,29.238,18.999,17.356,-768.159,43.77,73.426,78.594,941.044,0.207,6.046,1942.839,96.106,67.541,37.583,84.464,83.977,80.827,21.711,5.902,5.593,103.442,176.221,200.108,4018.442,5.68,37.421,42.491,29.394,102.866,118.891,1204.57,11.043,11.366,8.535
6/3/24,224,r,92.24234,6.12,37.873,-14.386,1.259,6.069,48.572,48.127,48.917,351.814,9.684000015,84.329,78.074,78.982,53.0890007,36.63199997,38.03699875,43.49200058,-27.43499947,-34.92300034,-31.34600067,-6.546000004,1.159999967,35.617,-13.095,41.42,64.274,79.131,80.173,307.351,43.176,34.517,30.994,-153.485,50.835,84.14,85.945,766.071,-7.776,5.229,1818.911,101.38,57.073,33.683,73.301,94.512,94.66,30.433,-8.541,-11.712,86.424,173.75,182.326,3978.708,-9.609,31.512,39.188,15.489,104.114,115.972,1109.786,3.297,32.214,31.533
7/20/24,120,r,86.690666,6.08,5.268,25.319,3.817,4.243,27.883,30.346,30.561,612.3,10.24600029,82.437,97.041,96.732,83.05599976,42.14500046,42.58599854,54.70600128,-31.4659996,-37.45000076,-58.35800171,14.83399963,19.1420002,38.029,-1.842,42.012,62.425,84.086,84.166,350.522,41.059,42.946,42.707,-459.826,13.61,80.678,80.982,666.155,-10.635,5.51,1417.047,94.032,76.561,75.115,91.301,94.543,94.575,36.712,-15.673,-16.24,11.628,214.033,212.323,-322.569,9.909,39.613,39.934,-23.166,91.295,92.126,913.064,11.115,10.848,10.814
7/20/24,31,r,93.251164,5.98,29.756,-21.572,-15.781,-10.317,50.765,44.301,44.428,224.2,9.204000473,79.862,86.944,87.505,52.90800095,40.35400009,41.29000092,44.38399887,-5.443999767,-16,-44.60699844,-4.324999809,0.958999991,26.522,-8.777,36.384,73.425,88.836,92.621,322.789,54.267,60.479,59.724,-40.238,47.336,76.252,84.976,853.243,-14.878,5.037,1939.359,91.682,61.085,27.685,65.089,79.782,82.356,26.662,-8.776,-10.169,82.548,155.677,175.263,4337.781,-6.704,19.902,30.195,20.877,87.609,108.191,1201.332,6.195,31.372,32.593
7/20/24,120,r,86.156133,6.08,10.109,20.022,3.646,4.125,29.019,31.53,31.761,710.795,10.18200016,89.917,98.566,98.302,82.33799744,41.08100128,41.30599976,57.15599823,-25.74799919,-30.98699951,-58.6269989,11.17800045,14.74400043,36.935,2.54,38.314,62.099,84.748,84.861,346.336,40.612,41.552,41.329,-271.628,16.923,81.552,81.856,670.808,-9.829,5.561,1511.388,98.929,76.751,75.208,90.886,92.844,92.955,39.108,-13.642,-14.323,23.262,213.231,211.717,2370.995,9.316,38.013,38.382,-19.22,87.999,88.886,897.989,9.525,12.467,12.454
8/13/25,141,r,91.74832277,5.94,44.33186518,-16.88907655,4.230899001,10.69299534,50.59988732,68.7244976,72.10100929,410.2624361,11.332,64.79862598,85.97873762,89.06791677,48.562,45.085,42.527,8.067,-19.006,-23.093,-2.927,22.972,29.147,14.31121131,5.575838374,28.53815756,74.43373149,95.16970327,98.4568562,112.2670658,46.78299122,48.79116874,47.89993695,-119.3107246,50.8482975,77.19639345,81.88487107,562.4438545,2.052920669,5.698725808,1879.324137,106.7617795,52.25900051,30.2251274,88.11423626,101.389373,104.4001712,10.30610216,-18.8011507,-22.97314813,125.8041889,170.2413718,178.9274452,4512.631405,-3.189215832,21.25475414,28.01995818,36.2649191,78.95361196,87.48488239,826.3445919,14.89998282,34.98504175,35.52522566
5/13/25,33,r,91.6025889,6.17,19.57811606,-6.219210221,-2.038622011,7.588118055,28.7821385,47.91364718,52.43128776,291.059003,10.385,67.78315923,66.96986075,67.91749627,59.548,42.086,46.394,64.338,-59.395,-67.543,-53.153,36.375,40.404,38.07010346,-11.78982732,39.2932456,61.5589929,93.51764202,96.46587001,333.5612463,52.38536933,55.03239454,49.77190848,-295.6620299,17.93660035,65.61574291,70.04143968,456.0229526,-7.600375457,5.464283414,1679.004632,117.1958564,66.49574781,36.87421678,80.52478711,102.3719412,104.9164711,38.61126583,-21.07387477,-27.31139053,35.40023681,183.0001716,193.4425415,3918.157885,3.456542731,32.5479595,39.25119004,-20.62775124,85.4941151,96.86502878,940.5814868,-6.15837833,16.38188867,15.60763027
6/7/24,128,r,90.860541,6.09,3.845,-8.72,7.08,15.323,38.06,59.287,63.587,689.068,11.24400043,58.301,72.654,74.824,47.41699982,46.24499893,52.25500107,59.06499863,-36.60699844,-50.17599869,-58.36199951,-3.484999895,-1.442000031,28.161,-31.866,31.107,74.009,87.053,88.471,315.673,43.431,32.121,27.344,-9.208,35.96,71.33,74.251,819.685,0.162,5.951,1597.112,99.726,73.086,48.082,81.487,85.035,82.171,21.455,0.397,-1.15,74.43,182.523,196.296,2379.795,8.656,32.851,35.927,8.641,99.55,113.672,1155.399,9.282,3.962,1.032
6/3/24,224,r,91.12412,6.14,42.604,-10.34,4.629,10.121,55.02,58.403,59.448,314.284,9.267000198,85.592,82.005,82.914,50.55799866,36.5719986,38.58100128,49.02700043,-32.76599884,-38.86299896,-48.56800079,-3.295000076,1.620000005,36.521,-16.087,41.595,62.212,81.261,82.75,409.059,50.564,46.387,42.521,-23.463,44.491,82.048,84.959,711.369,-7.708,5.031,1957.044,98.294,59.195,32.26,77.131,94.352,93.502,29.341,-5.679,-8.813,78.882,169.227,179.548,4091.138,-11.584,30.074,38.979,8.157,105.41,118.688,1150.365,0.389,35.599,35.124
6/3/24,234,r,92.636171,5.75,32.523,-8.542,4.949,10.891,52.47,66.644,70.46,539.722,9.493000031,81.954,88.42,97.706,54.81200027,39.29999924,43.36999893,38.68299866,-15.07499981,-24.72100067,-34.4070015,12.7869997,25.74399948,39.395,-3.99,51.218,84.971,105.365,107.562,334.163,68.321,71.276,69.683,145.373,46.368,74.923,80.948,668.243,-3.219,5.078,1955.084,107.874,51.642,23.406,74.361,87.113,87.383,22.378,-13.521,-16.875,90.255,177.436,195.008,4644.506,-3.781,30.733,41.459,6.937,91.756,109.117,1172.692,0.319,38.214,39.644
7/20/24,31,r,91.714416,5.95,30.612,-15.411,-15.839,-11.49,55.166,43.136,43.668,550.1,9.432999611,72.562,80.612,80.604,55.50400162,36.90800095,40.79999924,54.27999878,0.503000021,-19.25499916,-44.04600143,-6.961999893,-1.55400002,30.348,-9.328,32.946,66.726,87.223,90.267,311.73,44.681,58.527,58.886,-148.682,39.425,77.753,85.167,899.406,-14.481,5.105,2016.611,96.973,60.9,30.203,68.201,82.942,83.67,34.678,-9.269,-8.953,55.474,159.875,176.9,4472.667,-7.688,19.294,27.821,8.78,88.337,106.142,1156.352,1.885,29.202,30.552
5/13/24,21,r,89.922354,5.83,24.416,12.519,-12.932,-10.984,56.917,33.764,32.89,809.881,9.836000443,60.533,55.02,54.526,58.47200012,46.73300171,47.42399979,57.39400101,-34.71099854,-38.2480011,-24.11400032,24.57699966,25.9109993,29.793,-22.261,29.874,67.123,92.387,92.978,333.621,55.759,57.249,55.755,-334.936,18.614,71.821,73.378,625.118,-6.451,5.108,2019.233,94.514,61.896,47.804,88.18,89.806,90.338,11.899,-17.324,-19.671,92.316,188.944,190.962,3516.644,0.623,31.147,34.167,-10.967,100.108,105.656,1109.825,-1.148,25.098,25.211
8/13/25,141,r,90.72173062,5.95,35.6963801,-8.953091163,-0.062971408,8.650094754,49.28532615,67.73426664,72.97946224,653.1876166,10.708,58.58805303,82.92924777,91.93533306,50.913,47.517,42.437,19.943,-24.251,-28.301,-10.479,19.859,29.222,18.21315484,-4.623172748,26.80704938,66.78442106,88.60437786,92.24547933,153.9637954,58.69258334,62.90074253,61.15901917,-187.6411549,34.41020882,69.41352576,75.62005492,554.7010664,1.116603493,5.317298767,1572.910941,116.8658297,53.62558261,27.13674829,85.50195086,99.15056636,101.9813702,7.352798987,-17.73662506,-25.59789765,95.58546652,159.9075958,181.1111341,3738.522592,-3.175772818,18.86131697,27.12184365,15.82413645,79.76197603,91.85861117,956.5747784,4.43957626,31.83960762,31.05579597
6/7/24,128,r,91.902958,6.08,3.525,-13.324,4.475,15.945,36.729,55.98,61.555,634.211,11.18599987,53.643,73.013,74.547,45.24499893,45.23099899,53.15100098,56.95500183,-28.22599983,-49.62900162,-59.26100159,-1.738999963,4.467999935,29.903,-35.384,32.471,69.539,83.593,85.979,284.396,40.76,29.32,23.128,-271.043,40.522,72.719,76.602,859.014,1.003,5.833,1756.881,95.095,75.029,38.777,80.249,80.674,75.043,19.672,2.798,4.683,79.442,155.647,197.205,4607.263,6.138,31.75,36.691,11.292,97.889,119.786,1238.91,8.55,6.972,2.615
7/3/25,226,l,91.52656241,5.96,48.72130195,-12.69618808,-8.455327068,2.100143046,27.76044078,42.7010105,47.59922021,834.1946866,10.786,87.16694685,90.46887318,83.6884225,67.847,38.513,36.845,68.124,-21.02,-42.84,-59.957,10.873,28.524,24.28715647,-7.242291854,25.51444942,53.19969604,90.71710837,92.70120097,598.366854,53.2718494,60.13073038,53.58573502,-308.2150075,24.28513435,72.51293407,77.89519263,507.1876114,0.06956929,5.777493665,2036.42066,112.7036741,60.81496862,23.65353253,73.78928341,99.77539621,99.65525947,33.81315332,-3.25690613,-7.957225859,77.64843146,174.0097199,201.4383926,5526.310099,-4.875851435,31.24287948,45.18619733,-0.008888406,92.01425576,111.4696654,1227.277113,-3.437381762,43.51568138,41.42385453
6/7/24,128,r,91.494782,6.11,7.359,-1.956,5.158,17.891,37.032,55.841,61.886,718.741,11.14999962,62.814,80.139,82.608,50.72100067,42.20600128,50.44800186,59.77399826,-22.57099915,-48.15000153,-61.52000046,-6.922999859,1.876999974,22.981,-37.046,29.126,66.874,85.348,88.011,307.906,45.027,33.895,25.691,-91.948,27.96,69.783,76.872,693.627,1.641,5.833,1536.154,97.392,81.525,44.42,82.218,79.759,70.217,22.96,3.495,6.125,69.229,131.633,189.858,3527.088,3.81,33.323,40.208,5.352,92.279,121.109,1235.492,9.752,9.635,4.194
6/7/24,128,r,91.777006,6.08,11.078,-14.456,6.859,16.188,35.542,56.598,60.935,538.042,11.10099983,55.944,75.952,77.435,47.02700043,45.45600128,51.64099884,54.4280014,-30.50799942,-44.57500076,-60.97299957,-0.149000004,3.676000118,24.891,-32.555,27.926,69.045,89.426,93.088,180.13,42.617,37.951,34.762,-317.559,36.407,68.901,73.372,802.172,-0.119,5.898,1623.263,94.34,70.292,41.925,82.065,82.591,79.605,16.4,6.116,2.312,81.973,181.098,195.483,2891.253,4.359,37.401,42.501,12.183,98.142,115.831,1190.666,10.351,9.925,7.321
5/13/24,21,r,91.837187,5.63,22.886,17.635,-11.305,-7.588,56.901,36.392,35.223,868.097,10.16699982,61.628,54.219,53.183,56.48099899,48.82400131,50.80500031,50.01399994,-33.3769989,-42.80500031,-23.30400085,27.65800095,31.33699989,26.883,-18.261,26.986,68.943,88.836,89.411,372.887,54.791,49.443,45.817,-315.623,18.711,74.579,77.813,650.072,-5.363,5.207,2094.611,101.062,66.205,41.319,87.554,90.217,91.222,10.024,-17.247,-21.303,98.443,183.527,190.512,3669.072,1.194,29.16,34.59,-7.99,97.294,106.851,1112.749,-0.857,24.43,24.722
7/20/24,182,r,91.541129,6.02,35.124,-14.425,-11.246,-9.708,39.828,37.508,37.968,541.543,8.909000397,96.514,106.065,106.251,66.43000031,29.87899971,29.23999977,39.65999985,-35.17399979,-38.36700058,-24.50099945,22.71500015,23.84399986,40.42,-19.098,41.358,54.196,80.649,81.285,193.776,52.108,44.273,43.347,-207.349,35.023,74.194,74.834,689.575,-3.331,4.978,1592.647,72.4,55.922,47.977,83.334,101.214,101.901,37.021,-17.871,-20.116,49.934,183.104,184.331,3467.996,-3.207,29.45,31.518,-6.023,101.736,105.196,919.951,-10.583,25.373,24.943
5/13/25,92,r,89.76867379,6.08,17.0699406,7.064893709,-0.010457674,7.380307582,36.47013314,56.91733235,63.79080912,322.2390351,8.961,52.63075374,117.1775692,118.6855003,92.438,43.344,45.02,21.071,-31.77,-40.869,-9.782,42.468,36.15,37.49562591,3.552893325,46.42514981,54.91849752,68.071802,65.31211547,629.8739996,30.97456173,22.91115665,11.7971513,-8.387019226,27.92899611,81.7939065,83.19928403,489.8508862,-3.916567715,5.03408203,1733.117347,115.0041535,71.08786333,39.71140083,93.54978432,96.71522556,98.65561918,48.69757968,-13.12188133,-24.11627059,26.3821452,182.8496383,193.7408471,2463.244319,13.37287996,26.61204592,32.15549617,-10.23502513,79.5101643,92.39141203,927.0941071,-4.507334707,11.91852661,14.42905026
6/7/24,128,r,91.240992,6.14,10.183,-2.365,6.876,15.077,36.765,60.253,65.475,681.985,11.13799953,71.855,81.989,83.798,55.13199997,48.64699936,55.67200089,56.22299957,-35.30199814,-49.58200073,-59.03699875,-10.45300007,-7.653999805,18.727,-37.719,27.135,73.052,93.238,94.864,294.851,51.203,45.65,41.859,-8.699,25.343,65.441,69.117,661.44,-0.362,5.776,1967.788,107.436,78.904,47.15,79.955,81.713,76.228,26.861,5.654,6.95,70.939,171.193,196.18,3921.19,5.567,35.519,39.762,7.193,97.385,114.002,1187.432,10.093,8.526,5.796
7/3/25,226,l,90.01356451,5.97,46.89812392,-15.91071061,-14.07119886,-1.694582318,29.95862346,41.81598689,48.16850374,680.5612419,10.676,89.81775411,88.94321113,80.13831646,65.143,42.407,40.18,67.514,-16.77,-40.465,-48.593,6.615,26.776,24.39430201,-6.568241525,25.47907266,52.6970286,89.80017509,93.32831252,368.6896331,53.98730856,66.07701346,61.22159996,-255.759412,25.57572749,73.73231481,80.552129,503.2689919,-1.148531999,5.729574064,1986.558379,109.4090831,61.26028781,20.09863783,76.41605916,98.00846727,97.82656199,36.43861309,-3.543008584,-9.08776641,76.44854051,161.2834639,198.0943737,5437.154147,-5.166439563,26.50375946,41.74543373,0.953636499,89.66124832,111.8070485,1164.37503,-3.71586069,44.36732136,42.08354182
5/13/24,21,r,93.921725,5.86,27.197,-1.481,-8.157,-6.58,51.056,29.68,29.279,801.788,10.0880003,70.355,65.396,65.765,54.04999924,43.74700165,44.81900024,66.16000366,-35.76699829,-40.08300018,-26.39699936,26.8579998,29.34900093,34.546,-11.856,36.147,73.345,87.705,87.842,405.07,64.109,44.38,42.499,-142.266,35.039,82.995,84.184,679.736,0.703,5.065,2305.273,111.438,61.922,50.459,91.07,89.435,89.996,13.271,-17.359,-18.883,106.535,193.493,194.569,3692.607,-5.196,35.578,38.256,0.481,104.763,109.188,1193.876,2.254,28.849,28.67
7/20/24,31,r,91.061605,5.94,31.78,-19.073,-17.959,-13.544,53.956,45.804,46.166,289.891,9.326999664,74.089,82.093,83.67,56.15499878,41.16699982,44.27399826,46.77099991,2.325000048,-11.38300037,-45.70100021,-9.465000153,-2.661000013,22.339,-13.61,33.978,69.052,88.277,91.994,329.3,48.704,59.075,59.091,-228.712,41.588,75.698,83.76,792.181,-8.617,5.154,1966.203,94.182,60.189,29.87,72.013,81.643,81.258,39.302,-5.918,-5.912,65.432,159.505,174.339,4202.537,-6.459,18.261,26.591,19.075,90.783,108.727,1167.007,3.379,30.516,32.432
5/13/24,21,r,93.221424,5.82,27.945,4.266,-12.781,-8.787,59.037,31.109,30.597,812.156,9.357999802,63.901,75.551,80.91,53.73600006,42.25799942,43.09899902,59.76100159,-27.10000038,-32.50600052,-18.71899986,24.28199959,29.08499908,33.708,-20.434,33.989,61.276,84.631,85.167,314.191,54.754,50.383,46.963,-337.978,22.831,77.418,80.415,687.502,-7.252,5.02,2186.435,99.974,65.025,36.986,89.631,88.243,88.683,17.705,-13.176,-16.968,92.222,182.104,190.522,3796.804,-4.709,30.082,36.548,-10.471,102.111,113.408,1165.968,-2.897,30.619,30.383
6/7/24,128,r,90.580584,6.06,10.899,-18.574,2.222,11.649,30.7,51.098,54.667,579.771,11.27600002,63.134,78.875,79.466,53.12400055,44.43899918,50.69200134,42.63800049,-30.62999916,-47.90100098,-66.52400208,-8.392999649,-2.536000013,12.523,-36.804,19.381,65.146,89.776,93.36,305.69,49.361,47.102,43.065,-276.858,31.555,65.296,69.706,727.354,0.319,5.73,1815.739,105.287,81.985,49.634,83.178,80.778,72.868,53.486,1.268,4.833,58.98,162.627,193.829,4195.677,3.039,35.192,41.047,19.515,95.355,115.295,1207.452,8.302,10.177,7.468
8/13/25,141,r,89.63913619,5.92,41.7928979,-9.605177815,-4.081252839,5.451487062,45.34540277,67.73214839,73.50397112,733.1905262,10.693,59.01914573,80.05770332,86.08839621,53.77,50.605,48.497,23.385,-23.975,-32.519,-15.826,13.364,25.348,15.87175151,-6.622375165,25.29553852,60.08053701,86.22727764,90.38249678,208.260482,55.46678981,63.10568162,61.68300794,-305.7485783,27.65233468,66.591245,73.35204973,588.5195399,-0.687550822,5.326769034,2000.596079,118.2594022,58.5127669,20.74570072,80.99554433,94.47799065,100.889518,8.79953027,-15.27016311,-19.65389323,87.02305943,146.1198005,179.4767665,4986.028483,-6.275186221,17.42112074,29.14310909,11.04338901,76.83913239,94.0409029,928.0029457,3.020431855,36.51069098,37.5546369
7/20/24,31,r,93.126788,5.97,32.145,-20.75,-16.811,-11.031,48.809,38.99,39.15,308.562,9.131999969,81.45,83.469,87.421,55.07699966,37.66699982,40.85200119,50.08000183,3.040999889,-13.29399967,-49.49000168,-7.456999779,-0.736000001,25.543,-6.106,33.306,75.142,88.895,92.144,325.54,54.836,59.147,58.064,-6.698,46.695,73.827,83.42,890.145,-16.186,5.047,2080.057,91.523,69.896,28.073,67.024,77.979,83.41,24.45,-11.509,-10.687,87.787,151.074,172.837,3647.607,-7.482,18.437,32.545,21.071,78.555,105.709,1261.485,9.49,33.856,35.803
6/3/24,224,r,89.80349,6.17,39.795,-7.977,0.076,2.676,56.12,46.709,46.672,279.953,9.154999733,86.847,83.893,84.973,59.84899902,38.40399933,41.06100082,48.17499924,-32.0019989,-37.30400085,-45.23099899,-2.059000015,2.082000017,41.315,-11.324,42.988,71.329,90.295,91.199,432.748,57.32,53.576,51.824,-18.594,39.757,83.961,85.381,660.455,-8.362,5.129,2022.159,99.441,52.166,38.103,74.231,93.789,93.69,32.419,-8.634,-9.642,59.166,183.092,185.543,4240.78,-9.59,34.144,38.621,-1.308,107.579,114.173,1115.399,-1.596,33.115,32.912
6/3/24,224,r,90.616174,6.11,38.849,-14.22,0.18,4.977,50.14,49.884,50.562,257.262,9.256999969,87.491,85.039,87.022,51.88399887,35.64500046,37.25600052,42.39199829,-34.08300018,-38.70299911,-44.90000153,-2.278000116,1.065000057,38.164,-13.384,44.861,67.665,84.828,86.186,409.966,51.217,47.929,44.643,-79.162,50.576,82.18,84.188,691.072,-7.948,5.109,1843.308,98.964,54.968,33.075,74.083,96.2,96.31,28.251,-9.732,-12.467,85.548,175.767,183.187,4143.402,-9.609,30.817,38.185,12.262,102.662,112.996,1025.047,1.522,32.412,32.047
7/20/24,31,r,90.842317,5.94,28.276,-18.851,-16.162,-12.972,50.142,40.322,39.914,360.294,9.053999901,81.932,86.18,86.231,56.54100037,42.44100189,43.45899963,47.88499832,-2.835000038,-11.03800011,-44.4679985,-4.748000145,-1.582000017,24.261,-8.344,30.099,68.96,89.104,91.74,374.911,47.234,58.217,58.371,-143.862,43.766,78.978,85.698,851.518,-11.143,5.072,1956.207,92.946,57.352,30.896,67.662,80.643,80.689,30.396,-12.435,-12.373,73.805,167.56,180.822,4405.01,-7.007,22.934,30.813,19.213,92.127,108.099,1185.144,6.041,32.878,33.496
7/3/25,226,l,91.50462662,6.02,49.55126691,-20.26477162,-13.08387104,-5.591210696,31.59630836,40.65706303,43.96503177,692.1230358,10.733,93.63302769,91.3190103,86.84699314,62.807,42.441,39.711,70.172,-22.024,-37.425,-51.449,11.793,28.561,29.04739714,-4.265349112,30.67595354,53.16126652,88.6625277,90.51755792,413.5902202,54.86660418,63.21048145,59.36767923,-225.6155284,28.74714725,75.7032157,79.80294978,499.952835,-0.733590403,5.668320879,1997.174326,107.8280007,51.95412275,25.08989646,78.15615198,96.00756531,97.79182598,36.18074901,-5.998593958,-10.81414785,76.7436425,185.1219372,201.3566178,5720.679406,-7.865182105,31.82499552,42.44065782,-0.192485927,96.97823262,111.445539,1233.065958,-4.152618641,48.18968583,46.73614227
7/20/24,31,r,92.664035,5.7,32.783,-17.362,-14.78,-9.764,52.023,43.364,43.645,395.201,9.300999641,79.691,82.963,82.074,54.70199966,42.48600006,44.07799911,47.18999863,-8.854000092,-25.86400032,-43.45700073,-1.588999987,5.127999783,26.684,-8.095,31.224,71.976,87.503,90.735,323.908,47.74,52.34,51.314,-86.062,44.946,78.502,85.863,943.203,-11.841,5.133,1806.18,89.932,56.026,28.232,66.635,80.967,82.693,27.366,-7.929,-10.2,74.953,160.282,177.368,4389.194,-8.196,22.351,32.638,17.915,90.841,109.278,1226.005,7.773,34.438,35.187
