date,pitcher_id,pitcher_handedness,player_height,arm_slot,back_hip_flexion_at_foot_plant,back_hip_flexion_at_mer,back_hip_flexion_at_ball_release,back_knee_flexion_at_foot_plant,back_knee_flexion_at_mer,back_knee_flexion_at_ball_release,back_leg_external_rotation_velo_max,center_of_mass_velo_max,glove_elbow_flexion_at_foot_plant,glove_elbow_flexion_at_mer,glove_elbow_flexion_at_ball_release,glove_shoulder_abduction_at_foot_plant,glove_shoulder_abduction_at_mer,glove_shoulder_abduction_at_ball_release,glove_shoulder_horizontal_abduction_at_foot_plant,glove_shoulder_horizontal_abduction_at_mer,glove_shoulder_horizontal_abduction_at_ball_release,glove_shoulder_external_rotation_at_foot_plant,glove_shoulder_external_rotation_at_mer,glove_shoulder_external_rotation_at_ball_release,hip_shoulder_separation_at_foot_plant,hip_shoulder_separation_at_ball_release,hip_shoulder_separation_max,lead_hip_flexion_at_foot_plant,lead_hip_flexion_at_mer,lead_hip_flexion_at_ball_release,lead_knee_extension_velo_max,lead_knee_flexion_at_foot_plant,lead_knee_flexion_at_mer,lead_knee_flexion_at_ball_release,lead_leg_internal_rotation_velo_max,pelvis_rotation_at_foot_plant,pelvis_rotation_at_mer,pelvis_rotation_at_ball_release,pelvis_rotation_velo_max,stride_angle,stride_length,throw_elbow_extension_velo_max,throw_elbow_flexion_at_foot_plant,throw_elbow_flexion_at_mer,throw_elbow_flexion_at_ball_release,throw_shoulder_abduction_at_foot_plant,throw_shoulder_abduction_at_mer,throw_shoulder_abduction_at_ball_release,throw_shoulder_horizontal_abduction_at_foot_plant,throw_shoulder_horizontal_abduction_at_mer,throw_shoulder_horizontal_abduction_at_ball_release,throw_shoulder_external_rotation_at_foot_plant,throw_shoulder_external_rotation_at_ball_release,throw_shoulder_external_rotation_max,throw_shoulder_internal_rotation_velo_max,torso_forward_bend_at_foot_plant,torso_forward_bend_at_mer,torso_forward_bend_at_ball_release,torso_rotation_at_foot_plant,torso_rotation_at_mer,torso_rotation_at_ball_release,torso_rotation_velo_max,torso_sidebend_at_foot_plant,torso_sidebend_at_mer,torso_sidebend_at_ball_release
7/24/25,157,l,5.62,8.422792557,-32.88234248,-19.27804385,-14.1577612,29.71547535,36.15201326,37.05161382,237.0404715,9.53,99.95442025,87.37215564,88.01794494,53.905,36.28,37.145,44.207,-13.433,-24.035,-35.784,9.05,14.984,22.95529782,-18.30329603,36.03641092,68.03041978,77.3648331,78.30853201,445.3182547,45.81103585,44.51947687,41.48974229,-36.30601548,49.98867306,78.79883107,82.07098034,447.8332612,-14.98209145,5.141569423,2165.293309,110.1083834,64.9186074,37.16258084,79.42471909,81.9262454,82.17445221,28.10093221,-10.53619014,-10.62805668,98.8101185,175.5280591,185.5530509,4177.640186,6.108019167,18.67304043,21.89006178,26.82768163,94.83264646,106.3420023,1062.085397,-4.611964581,12.32079699,12.86030566
7/24/25,157,l,5.6,17.93805451,-36.20465161,-18.74958519,-14.81430357,35.37905935,42.14879638,43.14965838,296.1289642,9.36,82.31186999,91.83880275,93.28616784,50.278,28.778,28.671,43.804,-10.829,-19.779,-27.513,7.451,12.31,16.28974869,-16.81243497,36.86388621,64.06303889,74.46188059,75.48880838,371.0506004,45.2582117,42.34057276,40.51142758,-111.6331882,54.23186165,81.94392733,84.89143035,475.060674,-14.42599918,5.142313717,2010.418529,117.2404432,59.17286539,41.78292473,75.24997999,87.59783369,87.96777268,21.92241584,-8.970905253,-9.745896235,115.3610486,174.0991531,178.2801233,4827.124001,0.386976588,16.06575063,18.64092231,37.94162718,98.48442133,106.1880376,999.6935082,-0.395341712,13.58572332,14.18770927
6/21/25,267,r,5.72,10.64528136,-25.12480079,-4.316056087,-1.484835015,38.671682,50.31929668,52.01800523,119.4671305,9.861,98.52370721,94.70818418,93.79273896,63.874,52.437,53.503,2.787,-27.639,-27.536,-9.55,19.121,22.131,29.06968924,-11.97745585,36.8965009,59.63818307,71.33310997,71.99386124,459.2336508,40.90878541,23.34788744,20.61588774,-325.3500794,53.53626108,72.40560662,73.68997983,465.5254052,-3.170234725,5.055442898,2735.530923,78.6444405,82.44844318,66.77848074,90.40110272,78.87945301,78.35430841,61.00328088,6.647906215,0.766163005,77.71037078,170.0478343,171.5074367,2333.380362,3.33201895,25.71614533,27.3617748,24.29147492,87.28370427,91.82588234,978.3448392,-0.015581974,9.378270714,9.519467214
5/27/25,270,r,5.87,24.46513834,-6.086176535,-14.12618774,-9.289281809,42.71736784,32.55790886,28.95392487,440.7217125,9.539,58.34992085,85.40698236,88.44373465,75.616,40.521,43.552,-22.192,-16.703,-32.638,-114.321,-5.278,5.942,44.27743791,-19.39136377,45.77384999,58.41970881,76.2129621,80.38794303,347.7529029,35.10132395,38.69003185,33.16055912,-119.0187186,33.67014313,68.0172498,73.2561236,668.4579379,-9.842201229,5.24057373,1588.952978,106.3102807,94.46279757,53.31619758,82.60416027,95.74276434,95.09761648,47.1725444,5.569438983,-8.452971991,6.586251173,149.6609289,178.7856117,2497.300076,9.382738009,26.10594505,33.26478867,-10.90433054,83.90026878,100.0962358,896.7566004,-1.239665854,6.549559109,7.086973924
5/29/25,262,r,6.11,41.49379542,-15.31102802,11.61951403,18.51315872,49.05327976,46.80092801,50.04742095,448.7359709,10.447,99.84580653,86.06647443,83.73944653,77.93,45.854,45.301,30.524,-44.568,-44.77,-45.914,-0.846,-6.635,45.68316264,5.245923346,49.9691842,74.2963706,91.50559367,90.70266886,722.2403996,45.7943739,5.010002643,6.909262268,-154.2855543,41.43470323,90.5509333,92.35969684,617.0774626,-5.52028253,5.790562015,2038.020456,120.7136952,56.86885856,32.78782488,93.62382116,93.96678357,96.63518842,52.3346519,11.31513061,3.182675704,20.04804259,196.472265,207.8090316,5182.999017,0.236030523,50.89783191,56.55309806,-4.17120491,108.1456054,114.0862632,1173.893178,2.428429062,25.623679,26.30531093
7/18/25,187,r,6.15,38.25045067,31.39508225,-2.277845523,7.045229852,41.64119076,45.49121411,48.31425541,927.3997105,10.738,72.12481312,100.2018301,100.1928517,95.376,40.385,39.268,-1.765,-27.632,-39.78,-21.02,8.182,16.621,51.85646379,0.873291999,65.00717004,60.87648385,79.61820203,79.2153944,533.4046992,38.20506128,29.16699427,20.18576243,-209.5085301,14.27904434,79.89352112,84.14414277,622.4354426,-4.072479895,5.711107615,2748.716278,80.32872515,94.01454769,45.62237021,98.1290305,100.4710475,102.6810261,20.4668896,-2.661767527,-6.070721765,0.870835859,176.0255614,195.3578255,3146.554134,11.70910292,30.40135391,37.90145091,-37.9579068,86.33241362,101.2508197,981.431792,-2.339685208,24.27526361,22.54518801
5/26/25,158,r,6.25,34.38408573,-14.33733179,-0.285177439,3.830921367,37.74600275,44.62500647,45.74552455,430.6461968,10.271,84.65606976,92.54027726,95.08387456,55.85,51.377,51.307,29.085,-47.091,-51.346,-25.63,23.887,29.083,35.67505068,-0.259372657,47.5287746,61.79856625,83.30974497,83.43790062,426.5697273,36.95632406,23.23060225,18.58726058,-1294.909019,41.01331851,79.82002189,82.32747893,565.615468,1.269506103,5.73714085,2156.676393,103.3443723,67.33394431,44.6191909,88.89672268,106.4657976,109.643648,43.61838012,-15.35674531,-22.14712981,73.27803037,182.5571478,190.9069573,3667.054187,-1.542178288,37.09308969,41.34388186,5.079076856,92.65786568,97.69766348,943.0085672,2.242383965,25.13280359,25.02970787
6/16/25,161,l,5.99,29.32276294,-28.20312898,0.47883105,7.377988306,44.07452716,74.23992459,78.65017508,350.5160767,10.838,99.8780211,101.462151,100.8911426,56.703,48.734,48.358,38.926,-27.886,-36.589,-28.687,13.158,14.887,31.92282495,2.014879153,47.67574411,71.29122953,90.63380761,92.82508228,302.714003,48.29187567,53.19185019,52.29698843,17.05953151,50.69011423,81.49029706,85.04642802,686.4345392,-5.000782379,5.86418836,2214.956742,111.6550535,74.40616148,41.77893953,81.94113537,88.25761825,94.76778235,56.40263202,-23.1693801,-24.84204642,76.13080545,161.6329734,172.2972532,3561.377021,2.720454403,21.98919608,27.11618197,18.72222352,83.68917287,94.23019387,894.0890283,-6.828735929,23.51509777,23.75549757
7/12/25,64,r,5.87,27.69148699,-6.948726964,-0.217792075,7.260377609,47.96173039,57.25733308,61.03041425,523.0201232,10.257,118.732481,68.37953474,69.07296313,81.837,58.517,59.849,-8.049,-33.678,-33.883,21.621,5.619,7.832,37.98314739,-13.88123666,39.72652294,54.43123752,73.45126333,76.20078268,441.8629575,37.42923478,21.91357243,14.95273125,-239.8565705,36.21564119,75.06924582,79.93308105,717.3818734,-3.363117367,5.012609096,864.6115036,68.27827003,27.54203744,15.23643394,96.21899373,84.23018205,87.03027603,59.78093905,19.96890443,5.183481276,19.81447997,172.0164529,192.6979212,5460.903513,-1.794501936,35.69253335,42.56358507,-1.875681413,103.9804513,113.1545206,1100.806742,-1.355573699,22.37116023,22.71959376
5/6/24,126,l,6.1,28.227,-37.456,-21.943,-18.115,32.244,43.648,46.507,452.164,10.74800014,98.892,102.722,103.595,52.90200043,54.66999817,54.81800079,29.20400047,-21.58399963,-29.6439991,-35.50099945,-5.781000137,-5.854000092,46.952,2.999,57.665,65.949,84.826,86.47,116.322,51.965,49.521,49.292,-222.471,57.253,86.682,89.394,641.535,4.127,5.731,2143.028,113.776,73.345,50.576,65.88,80.506,82.162,5.797,-26.124,-29.272,99.873,167.077,172.873,3818.637,-9.289,14.96,20.719,10.112,84.687,96.053,1196.728,0.25,30.602,32.451
5/29/25,262,r,6.06,45.03912749,-17.61154532,10.84954685,16.52061883,49.52411005,46.24254081,48.72786986,412.3385086,10.708,103.7020519,89.06612292,87.75127643,78.915,42.522,42.379,27.866,-36.321,-39.869,-52.832,-15.964,-15.15,38.72400854,0.089456438,41.28838161,69.90069162,90.47991119,90.52049131,669.3075974,45.7980251,12.59490931,7.223150657,-278.1216507,41.96094072,84.94303782,86.61039096,629.0287512,-7.26537684,5.642401825,2172.176335,121.492957,58.78311828,39.3768034,93.68771501,100.9364446,102.6619919,58.98196151,8.731588679,5.220829796,30.01223908,203.9543261,210.2770243,5391.135209,-1.806860153,47.80948726,53.08722998,3.201351319,105.7671245,111.7639724,1081.60154,2.708884945,25.36570229,24.41065752
7/24/25,157,l,5.67,18.19998741,-31.96457987,-14.24773631,-10.06797597,32.44519125,54.17042954,57.20984288,327.0857813,9.54,87.93460385,91.34500821,93.41163459,57.038,34.658,34.251,42.418,-20.768,-25.57,-28.186,14.025,15.342,18.81854354,-18.04032965,38.31542852,67.50770143,76.48792483,77.16801618,309.5661524,50.65552589,47.07548846,45.22491922,-80.80873489,49.6967881,79.17367266,81.66155591,444.4377647,-12.7643185,5.07929626,1987.642035,108.4159789,57.69657113,40.27903051,81.38099353,85.94278018,87.27216527,33.19765414,-10.24316391,-11.41274086,97.61542105,172.5882564,175.7468956,4324.122458,2.51573967,19.05779388,21.54215646,30.80891229,97.96540258,105.194632,976.4456357,-3.109760638,15.35119269,15.64756432
6/2/25,235,l,6.11,23.97495791,-5.845971905,9.693168627,19.94441214,39.22477123,64.88522343,73.30780104,217.0033055,9.377,78.40787774,90.01815643,92.07529791,66.921,50.139,52.146,39.629,-35.322,-46.199,-18.362,20.559,17.734,37.95191798,-1.235885418,50.39178564,73.15788222,98.5635522,100.7351984,284.9061709,42.78408431,44.02973557,39.30146302,15.54351759,39.51828649,81.47210132,86.57339935,394.5425569,-1.385679635,5.390663464,1728.40244,116.1907696,67.64016481,35.67011616,80.73207095,101.8595191,107.2940873,43.26251333,-15.97592987,-25.77372614,44.55793699,183.7705574,197.4570899,4302.935806,6.83709836,36.52752794,43.72263122,2.375034947,90.53050183,102.5699726,855.8478787,5.969277557,21.24156259,19.7251517
7/1/25,187,r,6.14,39.2307983,7.05731666,7.639443727,18.07540993,38.08838574,55.14596118,58.30407194,742.0342777,10.328,86.05138161,112.2973206,116.2834267,99.122,34.206,29.081,-23.826,-31.405,-46.084,-45.084,12.741,28.205,44.31007861,6.188421482,50.41369061,65.43775422,87.91489948,86.67807877,510.1910718,42.92112486,30.55885809,19.75031904,-283.5780678,25.37820427,84.37147888,89.56806158,633.8906648,-1.388746515,5.533790059,2067.431981,102.8999456,92.85362764,48.81727719,97.00896521,107.9467342,114.4930488,39.7023409,-12.9010926,-21.90191888,7.445513565,173.5265206,188.4171293,3621.061518,8.650691613,33.65388004,40.99113148,-18.90187456,88.17820606,102.6260237,934.6027575,-0.080815245,23.9807431,20.74305984
6/24/25,2,l,6.33,22.21014699,-17.39267042,-8.37659763,1.408548713,40.60598394,71.71792913,81.59951164,400.1379319,9.775,66.64388569,104.2716021,107.3211344,35.866,23.651,22.542,83.819,21.063,-0.099,-21.625,-17.374,-3.241,12.42772274,-32.02653714,18.81250732,61.3530745,80.00548402,82.21817967,182.4410284,41.42684021,45.62453641,43.64361493,51.58109777,36.12434092,71.15951405,75.58697539,465.3791245,-9.163277113,5.539236831,1996.138703,115.9845335,72.6354587,37.57814891,81.63103348,85.21730064,88.38021067,24.13996517,-1.642701462,-5.322452733,92.32951329,158.9716712,172.0699557,4418.38385,2.848957343,17.52461304,21.39655841,23.5435175,101.2301272,112.2937404,875.6223233,-1.914752029,14.93871514,13.87951681
6/17/25,111,l,5.87,10.91429652,-21.73332843,10.53495872,11.59934453,36.59049549,45.08036464,45.12897067,257.4476107,8.952,64.39959009,82.82374119,83.36481064,65.958,39.293,39.305,9.248,-33.874,-35.469,-1.988,41.061,42.762,26.36924946,-4.346521303,71.66561463,67.01426443,81.94761261,82.15761893,345.7371813,43.01909776,22.00370096,20.98795379,-63.8668669,59.25269357,89.994161,90.57841305,579.3153275,-10.52314727,4.991664819,1741.374993,67.04326156,40.14733066,34.99736087,96.66966122,95.047599,96.09527617,67.84192687,-16.60403566,-18.05466309,107.1586842,205.5311272,206.2019742,4039.902864,3.958473901,41.17381188,42.3643298,32.69073446,100.4492245,102.5337665,1466.989693,5.067550631,13.80549011,13.4425585
6/2/25,118,r,5.73,28.18825307,-1.780516509,6.388290166,9.878765804,39.93379724,57.5632656,60.42318343,367.2137569,8.654,63.29186189,70.39210943,71.34407713,54.914,47.265,48.614,26.421,-44.856,-50.11,-32.333,5.606,8.502,35.66311525,-19.50990674,50.86920924,63.2292825,78.72313147,79.03823792,373.7298608,38.09185748,35.53740338,32.19764728,-361.8352156,37.93127491,78.43761903,82.06009217,516.7748794,-7.45734855,4.639965125,1628.090594,82.08245375,55.53455171,36.61962368,88.30003001,94.63281889,95.37239896,52.6058018,-4.37119258,-11.72491698,31.66858774,183.1047467,189.1070123,3920.92598,3.70634739,37.13087276,41.72043013,3.035504071,104.7652161,114.6275542,1163.641464,10.10219401,21.53080729,20.95740671
6/17/25,111,l,5.84,11.51954901,-16.78876455,5.629284695,10.59514028,35.8024801,43.79602973,43.34608793,278.8060519,8.911,78.11342511,81.08091709,84.81990216,63.96,44.973,42.304,19.165,-20.287,-30.54,-7.376,31.146,42.945,25.04281168,-7.877837784,51.65965632,71.38267255,80.97113062,80.85148067,474.7729739,47.84866436,29.69899861,22.6478067,-24.46645631,53.62718079,78.74404052,81.8158907,534.275975,-8.0611833,4.87198197,1926.264917,85.03707847,70.41174857,41.88079043,87.3241239,82.38764072,89.12722549,56.7207891,-15.34774209,-25.82279984,102.2543146,173.3958257,184.2360947,3731.193849,6.370108424,37.06689549,42.95584501,29.09912888,92.63909115,102.0776021,905.0625347,8.606927937,17.43883904,16.22381932
6/24/25,6,r,5.82,28.17800176,-11.34513558,-0.551125191,4.803398283,42.87679153,55.48313955,59.86135822,329.2515784,8.092,83.84563816,75.08848168,79.12158229,64.053,30.488,29.853,63.685,-23.746,-33.072,-40.431,33.055,36.968,39.8203973,-9.424665424,42.26639192,55.95497711,66.86844376,65.76295631,409.0665585,42.83265554,25.55436329,19.84710543,-128.7068287,33.73468386,82.123145,87.06844415,675.8889853,-15.59534353,4.678701235,2219.206372,127.6490995,72.8115976,42.38157549,82.66111449,94.61583145,98.92652656,38.11130706,0.136952092,-6.082054786,59.78274354,178.5148209,188.1633036,4237.381244,-3.345157342,27.35150387,30.60879719,-6.1969167,96.52368337,104.9954163,1110.16849,3.096088622,15.40561646,13.99722042
5/6/24,126,l,6.1,30.318,-36.232,-24.794,-17.215,34.688,42.523,46.852,412.707,10.58199978,93.116,100.652,100.97,49.3219986,53.64899826,55.04100037,34.60699844,-16.34900093,-34.19800186,-34.25299835,-10.90600014,-2.269999981,45.983,-2.48,57.627,57.525,76.989,81.941,89.174,47.117,48.781,50.18,-286.262,53.868,78.647,85.34,606.452,7.053,5.702,1785.722,110.397,85.039,46.266,66.506,81.294,82.581,11.641,-25.14,-29.146,91.825,150.22,168.479,2877.826,-11.471,6.562,19.287,7.21,71.402,96.227,1204.151,-1.977,28.023,34.428
7/21/25,111,l,5.62,10.37290021,-16.22930947,1.305545092,5.970152767,31.4543553,44.92433881,46.13406905,415.4083711,8.823,41.44589505,73.55049809,76.28809,63.688,43.886,44.622,16.317,-17.669,-24.299,15.152,38.701,33.321,19.79645605,-16.85346569,41.71584603,49.62228977,70.83300069,73.2122728,201.5022226,27.55266935,16.21343983,14.29408041,-281.5418958,38.91561261,71.02540988,74.72778925,379.1096362,-9.599000969,5.038686283,1673.857268,57.92151041,45.24065462,21.71968736,105.6718545,85.56923239,87.81567718,56.98262841,-9.435257902,-14.91012701,101.8712981,177.612393,197.8811263,4626.11758,2.545469165,32.64109494,38.81806229,19.30595325,90.32055247,102.5707441,908.7110189,3.151063799,19.16958118,16.54134299
6/16/25,161,l,5.99,29.87650043,-26.06469579,2.43722899,7.792925899,44.03776852,76.30585906,79.60875226,351.5459994,10.645,100.7173095,101.4107255,100.9805097,54.127,45.087,44.794,46.695,-31.588,-37.933,-31.381,15.695,17.424,33.51268515,0.119702331,48.96709819,75.00689244,93.74704157,95.35272417,273.9977345,51.64868814,57.807099,57.90512887,5.726790803,48.98318416,80.64304723,82.99208461,556.6596417,-5.911487481,5.818543475,2223.112438,115.6914728,64.54847426,38.18427048,79.93549255,93.80719612,99.22323351,49.60808581,-23.31487325,-25.76639895,73.01896785,171.4253586,178.8794038,4100.542064,2.740670389,24.45755061,28.02797376,14.56587407,86.42935386,93.51293542,875.2592735,-4.288116827,23.55835419,23.69529845
5/27/25,270,r,5.84,24.76037532,-3.960061188,-14.23825602,-10.61208892,44.59610371,31.51212762,29.14890949,500.5972488,9.684,53.58140449,79.40946429,84.88716633,75.719,40.684,45.045,1.605,-25.559,-37.399,-32.653,19.176,20.026,41.91964303,-19.55523098,42.01624627,60.58861306,76.12395225,77.95538443,343.4351654,36.27226764,37.76270767,33.01392469,31.7926155,29.722699,66.74840628,70.62786875,658.963439,-11.29238005,5.263255623,1645.199866,100.1797734,93.07098184,56.05139311,84.51843731,88.86266855,94.72550934,46.89345051,-5.81401062,-15.25245815,-3.577153878,157.4499742,175.0504605,1856.809664,9.591353232,27.22106488,33.45399042,-13.69161966,84.0336555,100.1585368,881.8800242,-1.481342144,11.69669617,10.74568016
6/16/25,161,l,5.99,30.99048805,-28.62525974,-2.414492526,4.255428522,44.13210362,72.10741805,76.20531594,316.7684295,10.936,98.03387257,99.62972477,99.17594284,55.44,45.055,45.343,45.964,-30.078,-39.042,-28.817,12.947,14.674,36.07869759,0.298489138,51.75659771,75.25018023,92.37187595,94.60865164,209.2129547,52.73582035,60.59802862,61.00963789,8.070506208,49.91435663,79.59936389,83.02725085,517.0856811,-6.670790852,5.820264724,2320.48253,116.1442778,75.78111829,41.7141201,82.96512025,91.86498191,97.37721255,46.92694075,-17.47136436,-22.64067585,76.19310706,163.6611204,173.7004269,3614.038224,2.669415735,21.78119219,26.24874473,13.73846265,83.84920815,92.95721451,860.6492583,-5.399485086,21.53536644,22.46064362
6/2/25,235,l,6.17,24.46459886,-16.08323263,6.123881597,14.70216461,45.39502946,62.99080961,65.88773199,221.9080881,9.717,88.7983257,95.93853961,95.94231671,54.916,49.147,50.835,31.895,-33.804,-46.618,-21.428,12.583,12.042,27.62085555,1.161434194,50.06485237,82.47637443,103.6397416,106.6771481,258.3146774,54.2630343,56.39925647,53.66069221,-22.3297059,53.24382786,82.92467772,88.23605861,386.3086775,-0.74128795,5.422704696,1607.517432,108.9089214,68.00343258,39.54738227,80.5336167,99.74398067,104.1044594,39.76028448,-19.53017565,-26.48157618,83.62839893,186.3246168,199.4560367,4105.735901,5.734930738,33.89774842,41.19605663,26.02789579,87.72065517,100.6088848,834.7335141,5.47380287,22.77738139,21.49852802
6/16/25,161,l,6.07,31.15362983,-26.07811029,2.043163017,10.67863006,41.46239368,76.80601691,82.54604816,293.9125471,10.707,97.92098158,102.2492554,102.0004169,63.155,48.441,48.371,48.835,-28.693,-38.792,-31.85,12.957,16.3,47.11876743,0.54581325,54.73952953,77.14896222,95.43305685,97.69037439,343.4948663,56.00138984,65.37032892,64.75952846,54.81764739,48.70733906,80.9326016,84.50557942,588.6493133,-6.76340811,5.713517917,2252.662215,112.4909264,69.59390234,32.45935824,85.02138444,93.34929536,100.7057347,50.39994411,-18.58275458,-22.10720868,57.64602371,162.4864219,183.1468391,4406.060332,4.116566535,23.42386963,29.47133454,1.21826092,83.64982553,95.03790289,873.7895179,-4.925296961,24.8649436,25.22710612
7/12/25,64,r,5.85,30.3384947,-16.31148242,-1.115109924,-0.387876269,44.75686083,56.72726071,57.14526803,352.8298799,10.526,144.9395684,75.70983547,74.64367377,69.161,36.67,36.82,-0.881,-45.189,-46.592,93.423,19.257,20.8,39.05945392,-18.04168871,48.20777118,57.57919496,71.02523619,70.96004446,516.049317,35.21701621,17.46022666,16.44417718,-325.693204,45.88616998,79.05968591,79.44990296,649.3087887,-2.808751937,5.122552657,1476.564381,71.79103742,48.18760696,45.19030221,88.26410714,97.02196146,98.06548366,56.97778588,-5.913762931,-8.554324903,44.39846246,183.8135585,183.8841604,3435.172851,-0.916713954,34.32718931,34.91482092,6.741100497,107.7451381,108.3568491,1356.367002,-1.851669884,15.82353471,15.83537039
5/3/25,126,l,6.03,33.23357332,-31.35650269,-13.11406915,-8.653952471,37.81208449,54.74012113,58.14773971,306.286593,9.83,91.83340819,88.68351963,92.11123849,56.948,54.507,51.924,-2.06,-51.534,-49.481,-26.324,7.471,9.653,30.12909936,-7.58864782,60.6715203,57.47942737,75.60224795,76.88559813,186.8240546,51.57514654,45.289298,43.063763,-228.6908704,49.44405814,75.06353761,78.0136201,558.5280702,2.969329043,5.389582765,2222.43486,104.6648209,65.62459281,37.17976481,67.45744155,89.2540279,93.86634501,48.22658598,-17.19001125,-25.46876145,92.61196797,157.9460354,165.3126428,3928.935278,-8.448337042,14.61927573,19.28524971,19.80288828,84.64738591,91.69555569,1587.244096,-5.157915309,24.79901849,26.98572385
7/24/25,157,l,5.64,6.783361363,-30.35965523,-20.54649362,-15.66328071,32.13491367,41.93384823,42.81481761,437.6320616,9.465,84.3403012,78.75383346,79.39080627,49.562,33.743,34.957,42.941,-17.764,-30.691,-14.432,25.068,30.707,19.50389316,-19.90627149,34.61607614,64.3317884,73.14881771,74.41897543,203.4304408,38.29352953,41.0743757,39.61925073,-39.50851378,47.5096416,76.49492381,79.5774009,438.574609,-13.15911376,5.150863747,1984.976056,103.1499149,73.04427556,47.651647,80.65094318,78.37905132,78.44161357,39.94743607,-9.305488549,-10.87350373,91.32609957,163.0891704,171.0983351,3666.51778,8.594671594,15.6116464,17.63044708,27.13494989,92.43743179,104.1121143,1018.410845,-7.710329648,7.832920606,9.114899999
6/24/25,6,r,5.81,29.28180493,-10.99018801,2.680900757,7.677464544,43.12183879,60.74562013,64.67794951,315.1475608,7.811,85.35744837,81.73077805,86.40225733,63.254,33.415,34.072,58.656,-24.028,-28.699,-39.238,31.078,29.676,31.27614956,-9.501259101,37.22824848,54.22397392,67.70751804,66.46712375,404.7653788,38.36641033,20.09313768,14.90001315,-80.94963966,34.71166449,84.88391342,88.75569619,635.286909,-14.69805045,4.720925595,2323.486968,125.6695911,59.00796364,30.36247021,84.65792691,98.02335447,102.2034786,40.01008947,-3.617392309,-9.689351617,73.0459204,182.9627336,193.2788768,4709.65157,-3.678623884,29.34347792,32.79778456,3.345715765,101.3591681,109.6261387,1018.690952,2.579363246,18.22362186,17.48823355
7/12/25,64,r,5.85,26.53525752,-16.95606116,-3.13501322,3.126662326,45.47758886,55.53913686,59.87692059,289.7135117,10.742,137.5243357,78.26599008,75.29279006,74.888,35.285,35.842,-0.303,-45.829,-52.858,36.769,60.194,55.921,39.45875957,-17.10315804,45.82357161,61.71585414,72.47895906,72.14258364,541.3862794,38.05555063,20.71829664,12.18080966,-403.0239066,43.84135608,74.33229016,77.86605933,750.6309215,-4.822147699,5.166069846,1780.622868,69.43834141,57.19815571,29.65092404,89.78791546,93.63825447,97.2196057,61.40257806,-6.029582673,-14.3158364,30.54202739,173.1556816,188.7042506,4062.839238,-2.515774135,31.89778274,38.38458221,3.631092744,98.07910709,109.9366058,1014.865543,1.780726671,21.8980992,20.84039125
5/6/24,126,l,6.05,28.422,-34.407,-24.841,-21.39,31.813,42.951,45.879,382.683,10.71199989,96.693,102.103,102.223,53.34600067,53.40399933,54.20100021,29.97100067,-24.6970005,-33.34700012,-36.63600159,-6.723999977,-5.040999889,44.523,-7.563,56.293,60.071,84.917,86.972,122.717,56.782,63.213,63.257,-202.061,48.706,78.007,81.069,587.985,6.551,5.569,2001.839,110.842,66.756,43.558,68.265,83.585,85.096,10.035,-26.043,-28.865,90.758,166.099,173.094,4069.109,-9.942,14.433,20.756,3.484,84.175,96.329,1152.865,-2.084,30.072,31.985
7/8/25,152,r,6.22,38.49342186,5.755663514,-1.291799894,3.647234753,34.05015879,47.08874271,49.33603572,987.675261,10.597,84.20852994,78.59813716,80.07106128,69.609,37.835,42.37,60.619,-64.967,-73.532,-28.97,28.041,32.655,48.71258686,-13.25741678,49.04823264,46.1646826,88.1725633,89.22490375,311.6284133,42.08519375,50.72144698,47.62569143,-158.8727735,21.76447768,79.43835253,81.33895841,730.9536763,2.77942008,5.74524292,1609.472447,85.49170337,54.28000634,35.36654122,86.05334683,109.0849301,113.7753345,33.25586692,4.585161008,-5.881581552,20.57966024,187.2865803,194.5557072,2987.917666,4.443787627,36.27686104,39.74403224,-28.70015596,106.0787929,110.9079162,1071.909955,-3.128158097,17.74351189,17.58045047
7/1/25,197,l,5.76,25.24178964,-22.24322989,1.583129375,8.490390396,47.57186732,65.4130886,69.16817251,325.3891877,10.803,78.08625407,79.92678313,80.60579205,61.935,39.432,38.306,42.074,-8.285,-23.294,-29.886,24.391,32.75,27.77661147,-15.19890493,30.73839686,82.45790428,98.45101074,99.40481905,532.0657921,70.22615793,73.5081693,71.62551837,-105.2858476,51.54268782,76.81164002,79.82111285,677.4739322,-0.891083552,5.00631182,2077.425754,124.6557036,67.90782388,36.33563652,93.23811603,87.65980445,88.14298312,51.86458381,-11.38967575,-16.33700127,97.66784861,179.286702,188.9733953,5146.916266,1.963662964,31.98041317,38.70312358,23.72973532,94.52808363,107.9162374,971.3055539,8.012187967,26.67965061,25.6540043
6/5/25,266,r,6.14,66.56838388,-33.39055576,0.82474346,11.59785551,35.97274982,55.79671701,59.5493949,208.5932027,9.353,70.22357046,79.04039419,84.87604962,59.947,43.563,43.356,38.537,-46.503,-50.086,-32.013,13.77,17.972,32.70633163,-2.018254162,35.14661456,55.78584702,84.82966743,89.14265835,344.7013235,51.34946543,43.44466041,38.01753285,-31.9395321,37.00719133,81.19637526,86.10450534,556.3814938,-19.39451792,5.679608078,1482.353024,103.1297788,44.14363989,18.7189838,78.65848635,138.463208,144.3694465,47.5694591,22.85650475,7.957175933,43.72183378,182.1435134,214.3048621,6545.005435,-4.694902304,28.47597285,35.81509665,4.382547228,95.57676294,103.6394235,1011.425537,-9.329945661,19.22217318,19.16226444
